Id,Title,Year,Rating,Views,Likes,Minutes,Tagline,Language,Countries,Directors,Cast
50937,Meet the Parents,2000,3.3,480049,63041,108,First comes love. Then comes the interrogation.,English,['USA'],['Jay Roach'],"['Ben Stiller', 'Robert De Niro', 'Teri Polo', 'Blythe Danner', 'Nicole DeHuff']"
420137,It’s Such a Beautiful Day,2012,4.4,119789,50161,62,It’s kind of a really nice day,English,['USA'],['Don Hertzfeldt'],"['Don Hertzfeldt', 'Sara Cushman']"
331539,The Autopsy of Jane Doe,2016,3.2,278765,53402,86,Every body has a secret.,English,"['UK', 'USA']",['André Øvredal'],"['Emile Hirsch', 'Brian Cox', 'Ophelia Lovibond', 'Olwen Catherine Kelly', 'Michael McElhatton']"
50916,Liar Liar,1997,3.3,452353,66529,86,Trust me.,English,['USA'],['Tom Shadyac'],"['Jim Carrey', 'Maura Tierney', 'Justin Cooper', 'Cary Elwes', 'Anne Haney']"
41461,Days of Heaven,1978,4.1,144107,45816,94,Your eyes… Your ears… Your senses… will be overwhelmed.,English,['USA'],['Terrence Malick'],"['Richard Gere', 'Brooke Adams', 'Sam Shepard', 'Linda Manz', 'Robert J. Wilke']"
62911,The Dictator,2012,2.8,440134,50927,83,,English,"['UK', 'USA']",['Larry Charles'],"['Sacha Baron Cohen', 'Ben Kingsley', 'Anna Faris', 'Jason Mantzoukas', 'Sayed Badreya']"
174952,Annabelle,2014,2.4,420635,34549,99,"Before the Conjuring, there was Annabelle.",English,['USA'],['John R. Leonetti'],"['Annabelle Wallis', 'Ward Horton', 'Tony Amendola', 'Alfre Woodard', 'Eric Ladin']"
32347,Mother,2009,4.2,163287,50722,129,She’ll stop at nothing,Korean,['South Korea'],['Bong Joon-ho'],"['Kim Hye-ja', 'Won Bin', 'Jin Goo', 'Yoon Je-moon', 'Jeon Mi-seon']"
49288,The Assassination of Jesse James by the Coward Robert Ford,2007,4.0,198086,53657,160,Beyond the myth lies America’s greatest betrayal,English,"['Canada', 'UK', 'USA']",['Andrew Dominik'],"['Casey Affleck', 'Brad Pitt', 'Sam Rockwell', 'Paul Schneider', 'Jeremy Renner']"
46450,Yes Man,2008,3.1,486801,57244,104,One Word Can Change Everything.,English,"['UK', 'USA']",['Peyton Reed'],"['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins', 'Rhys Darby']"
47599,Mad Max 2,1981,3.9,258237,73415,96,"When all that’s left is one last chance, pray that he’s still out there … somewhere!",English,['Australia'],['George Miller'],"['Mel Gibson', 'Bruce Spence', 'Michael Preston', 'Max Phipps', 'Vernon Wells']"
51678,Batman Forever,1995,2.5,399856,44517,121,"Courage now, truth always…",English,['USA'],['Joel Schumacher'],"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell""]"
50786,Elephant,2003,3.6,207454,44594,81,An ordinary high school day. Except that it’s not.,English,['USA'],['Gus Van Sant'],"['Alex Frost', 'Eric Deulen', 'John Robinson', 'Elias McConnell', 'Jordan Taylor']"
56522,Lincoln,2012,3.6,284123,43658,149,"With the moral courage and fierce determination to succeed, his choices will change the fate of generations to come.",English,"['India', 'USA']",['Steven Spielberg'],"['Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt', 'James Spader']"
44919,High School Musical 3: Senior Year,2008,3.1,502622,67171,111,Get ready to celebrate!,English,['USA'],['Kenny Ortega'],"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu']"
392290,Mortal Kombat,2021,2.4,272298,39306,110,Get over here.,English,['USA'],['Simon McQuoid'],"['Lewis Tan', 'Jessica McNamee', 'Josh Lawson', 'Mehcad Brooks', 'Ludi Lin']"
51271,A Few Good Men,1992,4.0,258929,63098,138,"In the heart of the nation’s capital, in a courthouse of the U.S. government, one man will stop at nothing to keep his honor, and one will stop at nothing to find the truth.",English,['USA'],['Rob Reiner'],"['Tom Cruise', 'Jack Nicholson', 'Demi Moore', 'Kevin Bacon', 'Kiefer Sutherland']"
85579,The Good Dinosaur,2015,2.9,402319,46105,93,Little Arms With Big Attitude,English,['USA'],['Peter Sohn'],"['Frances McDormand', 'Raymond Ochoa', 'Jeffrey Wright', 'Steve Zahn', 'Sam Elliott']"
51084,Blood Diamond,2006,3.7,374356,61258,143,It will cost you everything.,English,"['Germany', 'USA']",['Edward Zwick'],"['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly', 'Kagiso Kuypers', 'Arnold Vosloo']"
26025,The Karate Kid,2010,2.9,547875,57550,140,A Challenge He Never Imagined. A Teacher He Never Expected.,English,"['China', 'USA']",['Harald Zwart'],"['Jaden Smith', 'Jackie Chan', 'Taraji P. Henson', 'Wenwen Han', 'Wang ZhenWei']"
710073,Dumb Money,2023,3.3,178921,39764,104,"When Wall Street rigged the game, he changed it.",English,['USA'],['Craig Gillespie'],"['Paul Dano', 'Shailene Woodley', 'America Ferrera', 'Pete Davidson', 'Seth Rogen']"
273979,Gerald’s Game,2017,3.1,302883,47328,104,Some games you play. Some you survive.,English,['USA'],['Mike Flanagan'],"['Carla Gugino', 'Bruce Greenwood', 'Henry Thomas', 'Chiara Aurelia', 'Kate Siegel']"
37503,The Town,2010,3.6,315695,62945,125,Welcome to the bank robbery capital of America.,English,"['UK', 'USA']",['Ben Affleck'],"['Ben Affleck', 'Jeremy Renner', 'Rebecca Hall', 'Jon Hamm', 'Blake Lively']"
47769,Transformers: Revenge of the Fallen,2009,2.4,475483,43117,149,Revenge is coming.,English,['USA'],['Michael Bay'],"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel', 'Tyrese Gibson', 'John Turturro']"
50894,Bill & Ted’s Excellent Adventure,1989,3.6,293549,83824,90,History is about to be rewritten by two guys who can’t spell.,English,['USA'],['Stephen Herek'],"['Keanu Reeves', 'Alex Winter', 'George Carlin', 'Robert V. Barron', 'Terry Camilleri']"
46590,Spy Kids,2001,2.9,568572,65147,88,Real spies…only smaller,English,['USA'],['Robert Rodriguez'],"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino', 'Alan Cumming']"
50575,Moonstruck,1987,3.8,186120,57028,102,Life. Family. Love.,English,['USA'],['Norman Jewison'],"['Cher', 'Nicolas Cage', 'Vincent Gardenia', 'Olympia Dukakis', 'Danny Aiello']"
51978,Billy Elliot,2000,4.0,319410,80292,110,Inside every one of us is a special talent waiting to come out. The trick is finding it.,English,"['France', 'UK', 'USA']",['Stephen Daldry'],"['Jamie Bell', 'Gary Lewis', 'Julie Walters', 'Jean Heywood', 'Jamie Draven']"
87953,The Hangover Part III,2013,2.6,459033,46975,100,It all ends.,English,['USA'],['Todd Phillips'],"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Justin Bartha', 'Ken Jeong']"
32502,A Woman Under the Influence,1974,4.4,108405,41903,155,"A powerful, emotional look at love, marriage, compromise and life. So much truth and honesty in one motion picture will leave you emotionally exhausted.",English,['USA'],['John Cassavetes'],"['Gena Rowlands', 'Peter Falk', 'Fred Draper', 'Lady Rowlands', 'Katherine Cassavetes']"
69453,Fast & Furious 6,2013,3.1,408629,53661,131,All roads lead to this,English,['USA'],['Justin Lin'],"['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Jordana Brewster', 'Michelle Rodriguez']"
47221,Death Becomes Her,1992,3.6,232496,66126,104,In one small bottle… The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works… sometimes it doesn’t.,English,['USA'],['Robert Zemeckis'],"['Goldie Hawn', 'Bruce Willis', 'Meryl Streep', 'Isabella Rossellini', 'Ian Ogilvy']"
51509,Wild Strawberries,1957,4.3,168735,56507,91,,Swedish,['Sweden'],['Ingmar Bergman'],"['Victor Sjöström', 'Bibi Andersson', 'Ingrid Thulin', 'Gunnar Björnstrand', 'Jullan Kindahl']"
47188,Surf’s Up,2007,3.5,414003,78000,85,The ocean just got cooler.,English,"['Canada', 'USA', 'UK']","['Ash Brannon', 'Chris Buck']","['Shia LaBeouf', 'Jeff Bridges', 'Zooey Deschanel', 'Jon Heder', 'James Woods']"
51990,Amores Perros,2000,4.2,204334,66037,154,Love. Betrayal. Death.,Spanish,['Mexico'],['Alejandro González Iñárritu'],"['Emilio Echevarría', 'Gael García Bernal', 'Vanessa Bauche', 'Goya Toledo', 'Álvaro Guerrero']"
14285,Horrible Bosses,2011,3.1,429607,56417,98,Ever wish your boss was dead?,English,['USA'],['Seth Gordon'],"['Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Kevin Spacey', 'Jennifer Aniston']"
946607,Rye Lane,2023,3.9,136970,52064,82,,English,"['UK', 'USA']",['Raine Allen-Miller'],"['David Jonsson', 'Vivian Oparah', 'Poppy Allen-Quarmby', 'Simon Manyonda', 'Benjamin Sarpong-Broni']"
474471,Extraction,2020,3.1,303492,52225,116,"When the mission ends, redemption begins",English,['USA'],['Sam Hargrave'],"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani', 'Pankaj Tripathi']"
4550,Frankenweenie,2012,3.4,386512,66851,87,The electrifying dog is back from beyond the grave,English,['USA'],['Tim Burton'],"[""Catherine O'Hara"", 'Martin Short', 'Martin Landau', 'Charlie Tahan', 'Atticus Shaffer']"
255661,The Secret Life of Pets,2016,2.8,510732,45504,86,Think this is what they do all day?,English,['USA'],['Chris Renaud'],"['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart', 'Jenny Slate', 'Ellie Kemper']"
66559,The Impossible,2012,3.6,356284,60634,113,Nothing is more powerful than the human spirit.,English,"['Spain', 'USA']",['J. A. Bayona'],"['Naomi Watts', 'Ewan McGregor', 'Tom Holland', 'Samuel Joslin', 'Oaklee Pendergast']"
266675,Mulan,2020,2.2,315953,25153,115,,English,['USA'],['Niki Caro'],"['Liu Yifei', 'Donnie Yen', 'Gong Li', 'Jet Li', 'Jason Scott Lee']"
47126,DodgeBall: A True Underdog Story,2004,3.2,432103,69714,92,Grab life by the balls.,English,['USA'],['Rawson Marshall Thurber'],"['Vince Vaughn', 'Christine Taylor', 'Ben Stiller', 'Rip Torn', 'Justin Long']"
48817,Le Samouraï,1967,4.3,152513,56308,105,His only friend was his gun!,French,"['France', 'Italy']",['Jean-Pierre Melville'],"['Alain Delon', 'François Périer', 'Nathalie Delon', 'Cathy Rosier', 'Michel Boisrond']"
